,dest_node,source_node,weight,source_class,dest_class,edge_class
30339,OMIM601682,OMIM137580,0.11650999999999999,Di,Di,Di-Di
30340,OMIM601682,OMIM137750,0.47652,Di,Di,Di-Di
30341,OMIM601682,OMIM137760,0.38172,Di,Di,Di-Di
30342,OMIM601682,OMIM140300,0.064175,Di,Di,Di-Di
30343,OMIM601682,OMIM143100,0.09651699999999999,Di,Di,Di-Di
30344,OMIM601682,OMIM143880,0.15585,Di,Di,Di-Di
30345,OMIM601682,OMIM144010,0.19416,Di,Di,Di-Di
30346,OMIM601682,OMIM144110,0.11127000000000001,Di,Di,Di-Di
30347,OMIM601682,OMIM145100,0.27926999999999996,Di,Di,Di-Di
30348,OMIM601682,OMIM145500,0.031086000000000003,Di,Di,Di-Di
30349,OMIM601682,OMIM145590,0.26116,Di,Di,Di-Di
30350,OMIM601682,OMIM145600,0.08564,Di,Di,Di-Di
30351,OMIM601682,OMIM146110,0.038023,Di,Di,Di-Di
30352,OMIM601682,OMIM146255,0.12955,Di,Di,Di-Di
30353,OMIM601682,OMIM146500,0.11794,Di,Di,Di-Di
30354,OMIM601682,OMIM150600,0.034894999999999995,Di,Di,Di-Di
30355,OMIM601682,OMIM152700,0.024364,Di,Di,Di-Di
30356,OMIM601682,OMIM153880,0.23788,Di,Di,Di-Di
30357,OMIM601682,OMIM155100,0.032683,Di,Di,Di-Di
30358,OMIM601682,OMIM155600,0.12700999999999998,Di,Di,Di-Di
30359,OMIM601682,OMIM156000,0.099371,Di,Di,Di-Di
30360,OMIM601682,OMIM156190,0.33044,Di,Di,Di-Di
30361,OMIM601682,OMIM157300,0.037526,Di,Di,Di-Di
30362,OMIM601682,OMIM157700,0.069239,Di,Di,Di-Di
30363,OMIM601682,OMIM157950,0.074987,Di,Di,Di-Di
30364,OMIM601682,OMIM158280,0.34358,Di,Di,Di-Di
30365,OMIM601682,OMIM161900,0.037656,Di,Di,Di-Di
30366,OMIM601682,OMIM165150,0.29386999999999996,Di,Di,Di-Di
30367,OMIM601682,OMIM165199,0.29479,Di,Di,Di-Di
30368,OMIM601682,OMIM166300,0.12579,Di,Di,Di-Di
30369,OMIM601682,OMIM166760,0.113,Di,Di,Di-Di
30370,OMIM601682,OMIM168600,0.081326,Di,Di,Di-Di
30371,OMIM601682,OMIM171300,0.12718,Di,Di,Di-Di
30372,OMIM601682,OMIM174800,0.099437,Di,Di,Di-Di
30373,OMIM601682,OMIM175100,0.077316,Di,Di,Di-Di
30374,OMIM601682,OMIM181000,0.17786,Di,Di,Di-Di
30375,OMIM601682,OMIM181500,0.16332,Di,Di,Di-Di
30376,OMIM601682,OMIM182830,0.30817,Di,Di,Di-Di
30377,OMIM601682,OMIM189600,0.055634,Di,Di,Di-Di
30378,OMIM601682,OMIM190300,0.06699400000000001,Di,Di,Di-Di
30379,OMIM601682,OMIM191390,0.14623,Di,Di,Di-Di
30380,OMIM601682,OMIM194070,0.024123,Di,Di,Di-Di
30381,OMIM601682,OMIM203700,0.12165,Di,Di,Di-Di
30382,OMIM601682,OMIM208085,0.040791,Di,Di,Di-Di
30383,OMIM601682,OMIM208300,0.41608,Di,Di,Di-Di
30384,OMIM601682,OMIM208550,0.13415,Di,Di,Di-Di
30385,OMIM601682,OMIM208750,0.07407899999999999,Di,Di,Di-Di
30386,OMIM601682,OMIM208920,0.031073000000000003,Di,Di,Di-Di
30387,OMIM601682,OMIM212050,0.094661,Di,Di,Di-Di
30388,OMIM601682,OMIM212112,0.054512,Di,Di,Di-Di
30389,OMIM601682,OMIM212140,0.030685000000000004,Di,Di,Di-Di
30390,OMIM601682,OMIM212350,0.1678,Di,Di,Di-Di
30391,OMIM601682,OMIM215140,0.053962,Di,Di,Di-Di
30392,OMIM601682,OMIM215470,0.21144000000000002,Di,Di,Di-Di
30393,OMIM601682,OMIM217150,0.12187,Di,Di,Di-Di
30394,OMIM601682,OMIM217200,0.050655,Di,Di,Di-Di
30395,OMIM601682,OMIM218200,0.039567000000000005,Di,Di,Di-Di
30396,OMIM601682,OMIM225740,0.21097,Di,Di,Di-Di
30397,OMIM601682,OMIM225755,0.046066,Di,Di,Di-Di
30398,OMIM601682,OMIM230800,0.084478,Di,Di,Di-Di
30399,OMIM601682,OMIM231200,0.15386,Di,Di,Di-Di
30400,OMIM601682,OMIM237500,0.040894,Di,Di,Di-Di
30401,OMIM601682,OMIM243200,0.048554,Di,Di,Di-Di
30402,OMIM601682,OMIM246300,0.048927,Di,Di,Di-Di
30403,OMIM601682,OMIM247200,0.099118,Di,Di,Di-Di
30404,OMIM601682,OMIM247640,0.039617,Di,Di,Di-Di
30405,OMIM601682,OMIM248190,0.0477,Di,Di,Di-Di
30406,OMIM601682,OMIM249100,0.024092,Di,Di,Di-Di
30407,OMIM601682,OMIM250790,0.05223099999999999,Di,Di,Di-Di
30408,OMIM601682,OMIM254200,0.035095,Di,Di,Di-Di
30409,OMIM601682,OMIM254500,0.028982,Di,Di,Di-Di
30410,OMIM601682,OMIM254800,0.031027,Di,Di,Di-Di
30411,OMIM601682,OMIM255900,0.081583,Di,Di,Di-Di
30412,OMIM601682,OMIM256700,0.10192000000000001,Di,Di,Di-Di
30413,OMIM601682,OMIM258360,0.20669,Di,Di,Di-Di
30414,OMIM601682,OMIM259050,0.13727999999999999,Di,Di,Di-Di
30415,OMIM601682,OMIM259500,0.039376,Di,Di,Di-Di
30416,OMIM601682,OMIM260480,0.14883,Di,Di,Di-Di
30417,OMIM601682,OMIM261515,0.12554,Di,Di,Di-Di
30418,OMIM601682,OMIM266600,0.090507,Di,Di,Di-Di
30419,OMIM601682,OMIM267740,0.3535,Di,Di,Di-Di
30420,OMIM601682,OMIM268220,0.19669,Di,Di,Di-Di
30421,OMIM601682,OMIM268320,0.23834,Di,Di,Di-Di
30422,OMIM601682,OMIM273300,0.023202,Di,Di,Di-Di
30423,OMIM601682,OMIM273800,0.12783,Di,Di,Di-Di
30424,OMIM601682,OMIM275000,0.15162,Di,Di,Di-Di
30425,OMIM601682,OMIM277350,0.25663,Di,Di,Di-Di
30426,OMIM601682,OMIM277440,0.028352,Di,Di,Di-Di
30427,OMIM601682,OMIM278200,0.18927,Di,Di,Di-Di
30428,OMIM601682,OMIM300125,0.050026999999999995,Di,Di,Di-Di
30429,OMIM601682,OMIM300232,0.1244,Di,Di,Di-Di
30430,OMIM601682,OMIM300491,0.085742,Di,Di,Di-Di
30431,OMIM601682,OMIM300494,0.44477,Di,Di,Di-Di
30432,OMIM601682,OMIM303110,0.22796999999999998,Di,Di,Di-Di
30433,OMIM601682,OMIM304790,0.075461,Di,Di,Di-Di
30434,OMIM601682,OMIM308205,0.1363,Di,Di,Di-Di
30435,OMIM601682,OMIM311360,0.15745,Di,Di,Di-Di
30436,OMIM601682,OMIM312910,0.18932000000000002,Di,Di,Di-Di
30437,OMIM601682,OMIM540000,0.13157,Di,Di,Di-Di
30438,OMIM601682,OMIM600263,0.048643,Di,Di,Di-Di
30439,OMIM601682,OMIM600351,0.039216,Di,Di,Di-Di
30440,OMIM601682,OMIM600496,0.091123,Di,Di,Di-Di
30441,OMIM601682,OMIM600807,0.058993,Di,Di,Di-Di
30442,OMIM601682,OMIM601042,0.16004000000000002,Di,Di,Di-Di
30443,OMIM602068,OMIM102100,0.10307000000000001,Di,Di,Di-Di
30444,OMIM602068,OMIM102500,0.1011,Di,Di,Di-Di
30445,OMIM602068,OMIM103100,0.034768,Di,Di,Di-Di
30446,OMIM602068,OMIM103780,0.073671,Di,Di,Di-Di
30447,OMIM602068,OMIM104130,0.13697,Di,Di,Di-Di
30448,OMIM602068,OMIM104300,0.092779,Di,Di,Di-Di
30449,OMIM602068,OMIM106400,0.19458,Di,Di,Di-Di
30450,OMIM602068,OMIM107320,0.10595,Di,Di,Di-Di
30451,OMIM602068,OMIM107550,0.098481,Di,Di,Di-Di
30452,OMIM602068,OMIM109100,0.049556,Di,Di,Di-Di
30453,OMIM602068,OMIM109200,0.12462999999999999,Di,Di,Di-Di
30454,OMIM602068,OMIM110100,0.043749,Di,Di,Di-Di
30455,OMIM602068,OMIM113610,0.04672,Di,Di,Di-Di
30456,OMIM602068,OMIM114480,0.12595,Di,Di,Di-Di
30457,OMIM602068,OMIM114550,0.047711,Di,Di,Di-Di
30458,OMIM602068,OMIM114580,0.14365999999999998,Di,Di,Di-Di
30459,OMIM602068,OMIM115300,0.13799,Di,Di,Di-Di
30460,OMIM602068,OMIM115645,0.07426100000000001,Di,Di,Di-Di
30461,OMIM602068,OMIM119500,0.07034299999999999,Di,Di,Di-Di
30462,OMIM602068,OMIM125310,0.045745,Di,Di,Di-Di
30463,OMIM602068,OMIM125600,0.1947,Di,Di,Di-Di
30464,OMIM602068,OMIM125853,0.10853,Di,Di,Di-Di
30465,OMIM602068,OMIM126200,0.036072,Di,Di,Di-Di
30466,OMIM602068,OMIM127350,0.06884900000000001,Di,Di,Di-Di
30467,OMIM602068,OMIM131440,0.082618,Di,Di,Di-Di
30468,OMIM602068,OMIM133690,0.11012000000000001,Di,Di,Di-Di
30469,OMIM602068,OMIM134520,0.076485,Di,Di,Di-Di
30470,OMIM602068,OMIM134750,0.043834,Di,Di,Di-Di
30471,OMIM602068,OMIM136200,0.16627,Di,Di,Di-Di
30472,OMIM602068,OMIM137215,0.06892899999999999,Di,Di,Di-Di
30473,OMIM602068,OMIM137580,0.092686,Di,Di,Di-Di
30474,OMIM602068,OMIM137750,0.064964,Di,Di,Di-Di
30475,OMIM602068,OMIM137760,0.053146000000000006,Di,Di,Di-Di
30476,OMIM602068,OMIM137800,0.089242,Di,Di,Di-Di
30477,OMIM602068,OMIM140300,0.10265,Di,Di,Di-Di
30478,OMIM602068,OMIM140850,0.18592,Di,Di,Di-Di
30479,OMIM602068,OMIM143100,0.091196,Di,Di,Di-Di
30480,OMIM602068,OMIM144010,0.13122999999999999,Di,Di,Di-Di
30481,OMIM602068,OMIM144110,0.19328,Di,Di,Di-Di
30482,OMIM602068,OMIM144650,0.043371,Di,Di,Di-Di
30483,OMIM602068,OMIM145100,0.24448000000000003,Di,Di,Di-Di
30484,OMIM602068,OMIM145200,0.18686,Di,Di,Di-Di
30485,OMIM602068,OMIM145500,0.045105,Di,Di,Di-Di
30486,OMIM602068,OMIM145590,0.12674000000000002,Di,Di,Di-Di
30487,OMIM602068,OMIM145600,0.053262000000000004,Di,Di,Di-Di
30488,OMIM602068,OMIM146500,0.14674,Di,Di,Di-Di
30489,OMIM602068,OMIM147480,0.14800000000000002,Di,Di,Di-Di
30490,OMIM602068,OMIM147540,0.262,Di,Di,Di-Di
30491,OMIM602068,OMIM148000,0.067035,Di,Di,Di-Di
30492,OMIM602068,OMIM148100,0.289,Di,Di,Di-Di
30493,OMIM602068,OMIM150600,0.083953,Di,Di,Di-Di
30494,OMIM602068,OMIM150699,0.14429,Di,Di,Di-Di
30495,OMIM602068,OMIM151400,0.025749,Di,Di,Di-Di
30496,OMIM602068,OMIM151590,0.18563,Di,Di,Di-Di
30497,OMIM602068,OMIM152700,0.089387,Di,Di,Di-Di
30498,OMIM602068,OMIM155600,0.12727,Di,Di,Di-Di
30499,OMIM602068,OMIM155601,0.10842,Di,Di,Di-Di
30500,OMIM602068,OMIM157700,0.11524000000000001,Di,Di,Di-Di
30501,OMIM602068,OMIM158280,0.069204,Di,Di,Di-Di
30502,OMIM602068,OMIM160750,0.089395,Di,Di,Di-Di
30503,OMIM602068,OMIM161900,0.027107,Di,Di,Di-Di
30504,OMIM602068,OMIM166710,0.092055,Di,Di,Di-Di
30505,OMIM602068,OMIM166760,0.09333999999999999,Di,Di,Di-Di
30506,OMIM602068,OMIM167870,0.029507,Di,Di,Di-Di
30507,OMIM602068,OMIM171300,0.085511,Di,Di,Di-Di
30508,OMIM602068,OMIM173200,0.21066,Di,Di,Di-Di
30509,OMIM602068,OMIM174800,0.10071000000000001,Di,Di,Di-Di
30510,OMIM602068,OMIM175100,0.087726,Di,Di,Di-Di
30511,OMIM602068,OMIM176807,0.056352,Di,Di,Di-Di
30512,OMIM602068,OMIM178600,0.025044,Di,Di,Di-Di
30513,OMIM602068,OMIM179800,0.058334000000000004,Di,Di,Di-Di
30514,OMIM602068,OMIM181000,0.063374,Di,Di,Di-Di
30515,OMIM602068,OMIM181460,0.045308,Di,Di,Di-Di
30516,OMIM602068,OMIM182000,0.18012,Di,Di,Di-Di
30517,OMIM602068,OMIM182280,0.11549000000000001,Di,Di,Di-Di
30518,OMIM602068,OMIM184700,0.087407,Di,Di,Di-Di
30519,OMIM602068,OMIM188050,0.035747,Di,Di,Di-Di
30520,OMIM602068,OMIM191390,0.095583,Di,Di,Di-Di
30521,OMIM602068,OMIM192200,0.055784,Di,Di,Di-Di
30522,OMIM602068,OMIM200170,0.14845999999999998,Di,Di,Di-Di
30523,OMIM602068,OMIM203700,0.039654,Di,Di,Di-Di
30524,OMIM602068,OMIM208085,0.057182000000000004,Di,Di,Di-Di
30525,OMIM602068,OMIM208230,0.025172,Di,Di,Di-Di
30526,OMIM602068,OMIM208550,0.074018,Di,Di,Di-Di
30527,OMIM602068,OMIM208750,0.13467,Di,Di,Di-Di
30528,OMIM602068,OMIM208920,0.080816,Di,Di,Di-Di
30529,OMIM602068,OMIM212050,0.20851,Di,Di,Di-Di
30530,OMIM602068,OMIM212140,0.046067000000000004,Di,Di,Di-Di
30531,OMIM602068,OMIM215140,0.087658,Di,Di,Di-Di
30532,OMIM602068,OMIM218800,0.078218,Di,Di,Di-Di
30533,OMIM602068,OMIM230800,0.10513,Di,Di,Di-Di
30534,OMIM602068,OMIM231200,0.063913,Di,Di,Di-Di
30535,OMIM602068,OMIM233810,0.11142,Di,Di,Di-Di
30536,OMIM602068,OMIM237450,0.10499000000000001,Di,Di,Di-Di
30537,OMIM602068,OMIM237500,0.11553,Di,Di,Di-Di
30538,OMIM602068,OMIM241100,0.06676699999999999,Di,Di,Di-Di
30539,OMIM602068,OMIM243200,0.08115499999999999,Di,Di,Di-Di
30540,OMIM602068,OMIM246300,0.07523400000000001,Di,Di,Di-Di
30541,OMIM602068,OMIM246400,0.10027,Di,Di,Di-Di
30542,OMIM602068,OMIM247200,0.034643,Di,Di,Di-Di
30543,OMIM602068,OMIM248190,0.079274,Di,Di,Di-Di
30544,OMIM602068,OMIM249100,0.12498,Di,Di,Di-Di
30545,OMIM602068,OMIM250790,0.07426100000000001,Di,Di,Di-Di
30546,OMIM602068,OMIM252320,0.079941,Di,Di,Di-Di
30547,OMIM602068,OMIM254200,0.029338,Di,Di,Di-Di
30548,OMIM602068,OMIM254400,0.093214,Di,Di,Di-Di
30549,OMIM602068,OMIM254500,0.072286,Di,Di,Di-Di
30550,OMIM602068,OMIM254800,0.09132,Di,Di,Di-Di
30551,OMIM602068,OMIM255900,0.10805,Di,Di,Di-Di
30552,OMIM602068,OMIM256700,0.10213,Di,Di,Di-Di
30553,OMIM602068,OMIM258360,0.034928,Di,Di,Di-Di
30554,OMIM602068,OMIM259050,0.12912,Di,Di,Di-Di
30555,OMIM602068,OMIM260480,0.09951499999999999,Di,Di,Di-Di
30556,OMIM602068,OMIM261515,0.08167100000000001,Di,Di,Di-Di
30557,OMIM602068,OMIM263800,0.10117999999999999,Di,Di,Di-Di
30558,OMIM602068,OMIM266600,0.11260999999999999,Di,Di,Di-Di
30559,OMIM602068,OMIM268320,0.040099,Di,Di,Di-Di
30560,OMIM602068,OMIM273300,0.038595,Di,Di,Di-Di
30561,OMIM602068,OMIM273800,0.10515,Di,Di,Di-Di
30562,OMIM602068,OMIM275000,0.076984,Di,Di,Di-Di
30563,OMIM602068,OMIM276300,0.086275,Di,Di,Di-Di
30564,OMIM602068,OMIM277350,0.09146699999999999,Di,Di,Di-Di
30565,OMIM602068,OMIM277440,0.12737,Di,Di,Di-Di
30566,OMIM602068,OMIM277460,0.11485,Di,Di,Di-Di
30567,OMIM602068,OMIM278200,0.15922999999999998,Di,Di,Di-Di
30568,OMIM602068,OMIM300232,0.051636,Di,Di,Di-Di
30569,OMIM602068,OMIM304790,0.084368,Di,Di,Di-Di
30570,OMIM602068,OMIM308205,0.12062,Di,Di,Di-Di
30571,OMIM602068,OMIM308350,0.07600900000000001,Di,Di,Di-Di
30572,OMIM602068,OMIM308600,0.12992,Di,Di,Di-Di
30573,OMIM602068,OMIM600263,0.066264,Di,Di,Di-Di
30574,OMIM602068,OMIM600803,0.088407,Di,Di,Di-Di
30575,OMIM602068,OMIM600807,0.049108,Di,Di,Di-Di
30576,OMIM602068,OMIM601367,0.052717999999999994,Di,Di,Di-Di
30577,OMIM602068,OMIM601665,0.13645,Di,Di,Di-Di
30578,OMIM602080,OMIM102100,0.12594,Di,Di,Di-Di
30579,OMIM602080,OMIM102300,0.12114000000000001,Di,Di,Di-Di
30580,OMIM602080,OMIM102400,0.23242,Di,Di,Di-Di
30581,OMIM602080,OMIM102500,0.30391,Di,Di,Di-Di
30582,OMIM602080,OMIM103100,0.12853,Di,Di,Di-Di
30583,OMIM602080,OMIM103780,0.14859,Di,Di,Di-Di
30584,OMIM602080,OMIM104130,0.12158,Di,Di,Di-Di
30585,OMIM602080,OMIM104300,0.21431,Di,Di,Di-Di
30586,OMIM602080,OMIM106400,0.14192000000000002,Di,Di,Di-Di
30587,OMIM602080,OMIM107320,0.21098000000000003,Di,Di,Di-Di
30588,OMIM602080,OMIM107550,0.10870999999999999,Di,Di,Di-Di
30589,OMIM602080,OMIM107650,0.16050999999999999,Di,Di,Di-Di
30590,OMIM602080,OMIM109100,0.15859,Di,Di,Di-Di
30591,OMIM602080,OMIM109200,0.051838,Di,Di,Di-Di
30592,OMIM602080,OMIM109350,0.031767000000000004,Di,Di,Di-Di
30593,OMIM602080,OMIM109543,0.076779,Di,Di,Di-Di
30594,OMIM602080,OMIM109800,0.067687,Di,Di,Di-Di
30595,OMIM602080,OMIM110100,0.20439000000000002,Di,Di,Di-Di
30596,OMIM602080,OMIM113610,0.17469,Di,Di,Di-Di
30597,OMIM602080,OMIM114480,0.18017,Di,Di,Di-Di
30598,OMIM602080,OMIM114500,0.10347999999999999,Di,Di,Di-Di
30599,OMIM602080,OMIM114550,0.15031,Di,Di,Di-Di
30600,OMIM602080,OMIM114580,0.10274000000000001,Di,Di,Di-Di
30601,OMIM602080,OMIM115195,0.065591,Di,Di,Di-Di
30602,OMIM602080,OMIM115300,0.15802,Di,Di,Di-Di
30603,OMIM602080,OMIM115645,0.12550999999999998,Di,Di,Di-Di
30604,OMIM602080,OMIM119500,0.17154,Di,Di,Di-Di
30605,OMIM602080,OMIM121200,0.082523,Di,Di,Di-Di
30606,OMIM602080,OMIM121201,0.11049,Di,Di,Di-Di
30607,OMIM602080,OMIM125310,0.14803,Di,Di,Di-Di
30608,OMIM602080,OMIM125320,0.08706699999999999,Di,Di,Di-Di
30609,OMIM602080,OMIM125600,0.11986,Di,Di,Di-Di
30610,OMIM602080,OMIM125700,0.23387,Di,Di,Di-Di
30611,OMIM602080,OMIM125850,0.079358,Di,Di,Di-Di
30612,OMIM602080,OMIM125851,0.062084,Di,Di,Di-Di
30613,OMIM602080,OMIM125852,0.11823,Di,Di,Di-Di
30614,OMIM602080,OMIM125853,0.20681999999999998,Di,Di,Di-Di
30615,OMIM602080,OMIM126200,0.23076999999999998,Di,Di,Di-Di
30616,OMIM602080,OMIM127350,0.16685,Di,Di,Di-Di
30617,OMIM602080,OMIM127750,0.14048,Di,Di,Di-Di
30618,OMIM602080,OMIM128101,0.12574000000000002,Di,Di,Di-Di
30619,OMIM602080,OMIM131200,0.037918,Di,Di,Di-Di
30620,OMIM602080,OMIM131300,0.33161,Di,Di,Di-Di
30621,OMIM602080,OMIM131440,0.075003,Di,Di,Di-Di
30622,OMIM602080,OMIM132090,0.060520000000000004,Di,Di,Di-Di
30623,OMIM602080,OMIM132100,0.097466,Di,Di,Di-Di
30624,OMIM602080,OMIM132300,0.13430999999999998,Di,Di,Di-Di
30625,OMIM602080,OMIM133239,0.10580999999999999,Di,Di,Di-Di
30626,OMIM602080,OMIM133600,0.07721,Di,Di,Di-Di
30627,OMIM602080,OMIM133690,0.21491999999999997,Di,Di,Di-Di
30628,OMIM602080,OMIM134430,0.024365,Di,Di,Di-Di
30629,OMIM602080,OMIM134500,0.079449,Di,Di,Di-Di
30630,OMIM602080,OMIM134510,0.058261,Di,Di,Di-Di
30631,OMIM602080,OMIM134520,0.13727999999999999,Di,Di,Di-Di
30632,OMIM602080,OMIM134750,0.14390999999999998,Di,Di,Di-Di
30633,OMIM602080,OMIM135550,0.21036,Di,Di,Di-Di
30634,OMIM602080,OMIM136200,0.099845,Di,Di,Di-Di
30635,OMIM602080,OMIM137215,0.13346,Di,Di,Di-Di
30636,OMIM602080,OMIM137400,0.021158,Di,Di,Di-Di
30637,OMIM602080,OMIM137580,0.17848,Di,Di,Di-Di
30638,OMIM602080,OMIM137750,0.19793,Di,Di,Di-Di
30639,OMIM602080,OMIM137760,0.17294,Di,Di,Di-Di
30640,OMIM602080,OMIM137800,0.19872,Di,Di,Di-Di
30641,OMIM602080,OMIM138800,0.07896399999999999,Di,Di,Di-Di
30642,OMIM602080,OMIM140300,0.12337000000000001,Di,Di,Di-Di
30643,OMIM602080,OMIM140600,0.21683000000000002,Di,Di,Di-Di
30644,OMIM602080,OMIM140850,0.088911,Di,Di,Di-Di
30645,OMIM602080,OMIM143100,0.29153,Di,Di,Di-Di
30646,OMIM602080,OMIM143465,0.10421,Di,Di,Di-Di
30647,OMIM602080,OMIM143500,0.11360999999999999,Di,Di,Di-Di
30648,OMIM602080,OMIM143880,0.15565,Di,Di,Di-Di
30649,OMIM602080,OMIM144010,0.11385,Di,Di,Di-Di
30650,OMIM602080,OMIM144110,0.076782,Di,Di,Di-Di
30651,OMIM602080,OMIM144650,0.070095,Di,Di,Di-Di
30652,OMIM602080,OMIM144700,0.15461,Di,Di,Di-Di
30653,OMIM602080,OMIM145100,0.045441,Di,Di,Di-Di
30654,OMIM602080,OMIM145200,0.059302999999999995,Di,Di,Di-Di
30655,OMIM602080,OMIM145500,0.17665999999999998,Di,Di,Di-Di
30656,OMIM602080,OMIM145590,0.12905,Di,Di,Di-Di
30657,OMIM602080,OMIM145600,0.22729000000000002,Di,Di,Di-Di
30658,OMIM602080,OMIM146110,0.16212000000000001,Di,Di,Di-Di
30659,OMIM602080,OMIM146255,0.27069,Di,Di,Di-Di
30660,OMIM602080,OMIM146500,0.16989,Di,Di,Di-Di
30661,OMIM602080,OMIM146850,0.06851900000000001,Di,Di,Di-Di
30662,OMIM602080,OMIM147480,0.091923,Di,Di,Di-Di
30663,OMIM602080,OMIM147530,0.11169000000000001,Di,Di,Di-Di
30664,OMIM602080,OMIM147540,0.036291000000000004,Di,Di,Di-Di
30665,OMIM602080,OMIM148000,0.17359000000000002,Di,Di,Di-Di
30666,OMIM602080,OMIM148100,0.14046,Di,Di,Di-Di
30667,OMIM602080,OMIM150600,0.25088,Di,Di,Di-Di
30668,OMIM602080,OMIM150699,0.073763,Di,Di,Di-Di
30669,OMIM602080,OMIM151400,0.14012,Di,Di,Di-Di
30670,OMIM602080,OMIM151590,0.11416,Di,Di,Di-Di
30671,OMIM602080,OMIM152700,0.22919,Di,Di,Di-Di
30672,OMIM602080,OMIM153880,0.24675999999999998,Di,Di,Di-Di
30673,OMIM602080,OMIM154276,0.14074,Di,Di,Di-Di
30674,OMIM602080,OMIM155100,0.34941,Di,Di,Di-Di
30675,OMIM602080,OMIM155600,0.2056,Di,Di,Di-Di
30676,OMIM602080,OMIM155601,0.067761,Di,Di,Di-Di
30677,OMIM602080,OMIM156000,0.16993,Di,Di,Di-Di
30678,OMIM602080,OMIM156190,0.17937999999999998,Di,Di,Di-Di
30679,OMIM602080,OMIM157300,0.21674000000000002,Di,Di,Di-Di
30680,OMIM602080,OMIM157700,0.18918,Di,Di,Di-Di
30681,OMIM602080,OMIM157950,0.16992000000000002,Di,Di,Di-Di
30682,OMIM602080,OMIM158280,0.11174,Di,Di,Di-Di
30683,OMIM602080,OMIM160300,0.080737,Di,Di,Di-Di
30684,OMIM602080,OMIM160750,0.12648,Di,Di,Di-Di
30685,OMIM602080,OMIM161900,0.25903000000000004,Di,Di,Di-Di
30686,OMIM602080,OMIM164230,0.13646,Di,Di,Di-Di
30687,OMIM602080,OMIM165150,0.12838,Di,Di,Di-Di
30688,OMIM602080,OMIM165199,0.24095,Di,Di,Di-Di
30689,OMIM602080,OMIM165720,0.36263,Di,Di,Di-Di
30690,OMIM602080,OMIM166300,0.21877,Di,Di,Di-Di
30691,OMIM602080,OMIM166710,0.29445,Di,Di,Di-Di
30692,OMIM602080,OMIM166760,0.17958,Di,Di,Di-Di
30693,OMIM602080,OMIM167320,0.22059,Di,Di,Di-Di
30694,OMIM602080,OMIM167870,0.098538,Di,Di,Di-Di
30695,OMIM602080,OMIM168100,0.096568,Di,Di,Di-Di
30696,OMIM602080,OMIM168600,0.16323,Di,Di,Di-Di
30697,OMIM602080,OMIM170900,0.031405,Di,Di,Di-Di
30698,OMIM602080,OMIM171300,0.10182000000000001,Di,Di,Di-Di
30699,OMIM602080,OMIM173200,0.042855000000000004,Di,Di,Di-Di
30700,OMIM602080,OMIM174800,0.27355999999999997,Di,Di,Di-Di
30701,OMIM602080,OMIM175100,0.23126,Di,Di,Di-Di
30702,OMIM602080,OMIM175505,0.054469000000000004,Di,Di,Di-Di
30703,OMIM602080,OMIM175510,0.16492,Di,Di,Di-Di
30704,OMIM602080,OMIM176800,0.1218,Di,Di,Di-Di
30705,OMIM602080,OMIM176807,0.13934000000000002,Di,Di,Di-Di
30706,OMIM602080,OMIM178600,0.17645999999999998,Di,Di,Di-Di
30707,OMIM602080,OMIM179600,0.030735000000000002,Di,Di,Di-Di
30708,OMIM602080,OMIM179800,0.22136,Di,Di,Di-Di
30709,OMIM602080,OMIM179830,0.083509,Di,Di,Di-Di
30710,OMIM602080,OMIM181000,0.22368000000000002,Di,Di,Di-Di
30711,OMIM602080,OMIM181460,0.04716,Di,Di,Di-Di
30712,OMIM602080,OMIM181500,0.17934,Di,Di,Di-Di
30713,OMIM602080,OMIM182000,0.10580999999999999,Di,Di,Di-Di
30714,OMIM602080,OMIM182280,0.14131,Di,Di,Di-Di
30715,OMIM602080,OMIM182830,0.14006,Di,Di,Di-Di
30716,OMIM602080,OMIM184700,0.12503,Di,Di,Di-Di
30717,OMIM602080,OMIM187950,0.13627,Di,Di,Di-Di
30718,OMIM602080,OMIM188030,0.041012,Di,Di,Di-Di
30719,OMIM602080,OMIM188050,0.07203899999999999,Di,Di,Di-Di
30720,OMIM602080,OMIM188470,0.14229,Di,Di,Di-Di
30721,OMIM602080,OMIM189600,0.18999000000000002,Di,Di,Di-Di
30722,OMIM602080,OMIM189800,0.089982,Di,Di,Di-Di
30723,OMIM602080,OMIM190300,0.16287000000000001,Di,Di,Di-Di
30724,OMIM602080,OMIM190310,0.039785,Di,Di,Di-Di
30725,OMIM602080,OMIM190400,0.066964,Di,Di,Di-Di
30726,OMIM602080,OMIM191390,0.14165,Di,Di,Di-Di
30727,OMIM602080,OMIM192200,0.09021900000000001,Di,Di,Di-Di
30728,OMIM602080,OMIM194070,0.20588,Di,Di,Di-Di
30729,OMIM602080,OMIM194200,0.080481,Di,Di,Di-Di
30730,OMIM602080,OMIM200170,0.056525,Di,Di,Di-Di
30731,OMIM602080,OMIM203700,0.19846,Di,Di,Di-Di
30732,OMIM602080,OMIM206200,0.095422,Di,Di,Di-Di
30733,OMIM602080,OMIM208085,0.09393,Di,Di,Di-Di
30734,OMIM602080,OMIM208230,0.23747,Di,Di,Di-Di
30735,OMIM602080,OMIM208300,0.073286,Di,Di,Di-Di
30736,OMIM602080,OMIM208550,0.13647,Di,Di,Di-Di
